"","participant_id","trial_index","attractiveness_rating","stimulus","response","reasons_selected","other_reason_text","rt","time_elapsed"
"435",41,4,40,"face_013.png","0","[""Eyes"",""Nose"",""Hair""]",NA,13132,115908
"436",41,5,50,"face_390.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,11898,127811
"437",41,6,10,"face_358.png","0","[""Nose""]",NA,14580,142394
"438",41,7,0,"face_230.png","0","[""Eyes""]",NA,17436,159833
"439",41,8,0,"face_054.png","0","[]",NA,4092,163929
"440",41,9,10,"face_030.png","0","[""Eyes""]",NA,9078,173012
"441",42,0,40,"face_357.png","0","[""Mouth"",""Eyes"",""Jaw""]",NA,27273,27279
"442",42,1,40,"face_318.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,21327,48612
"443",42,2,60,"face_151.png","0","[""Mouth"",""Eyes""]",NA,12707,61322
"444",42,3,60,"face_355.png","0","[""Eyes"",""Hair""]",NA,15242,76567
"445",42,4,40,"face_030.png","0","[""Eyes"",""Jaw""]",NA,22911,99483
"446",42,5,30,"face_238.png","0","[""Eyes""]",NA,16786,116274
"447",42,6,10,"face_140.png","0","[""Eyes"",""Nose""]",NA,18584,134862
"448",42,7,90,"face_199.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,11593,146458
"449",42,8,90,"face_359.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,11423,157884
"450",42,9,30,"face_001.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,11951,169841
"451",43,0,10,"face_387.png","0","[""Eyes""]",NA,17907,17909
"452",43,1,10,"face_366.png","0","[""Eyes""]",NA,8300,26215
"453",43,2,20,"face_350.png","0","[""Mouth"",""Eyes""]",NA,12036,38255
"454",43,3,20,"face_021.png","0","[""Eyes"",""Nose""]",NA,8689,46948
"455",43,4,20,"face_108.png","0","[""Eyes""]",NA,10784,57738
"456",43,5,20,"face_352.png","0","[""Eyes""]",NA,8407,66150
"457",43,6,70,"face_390.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,18913,85067
"458",43,7,20,"face_411.png","0","[""Mouth""]",NA,17548,102619
"459",43,8,80,"face_073.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,16449,119072
"460",43,9,40,"face_331.png","0","[""Eyes"",""Hair""]",NA,11871,130947
"461",44,0,50,"face_425.png","0","[]",NA,18138,18146
"462",44,1,50,"face_076.png","0","[]",NA,12878,31027
"463",44,2,50,"face_411.png","0","[]",NA,11403,42434
"464",44,3,50,"face_431.png","0","[]",NA,4583,47020
"465",44,4,50,"face_320.png","0","[]",NA,4443,51469
"466",44,5,50,"face_217.png","0","[]",NA,3385,54859
"467",44,6,50,"face_199.png","0","[]",NA,3714,58577
"468",44,7,50,"face_146.png","0","[]",NA,8765,67345
"469",44,8,50,"face_103.png","0","[]",NA,4698,72048
"470",44,9,50,"face_054.png","0","[]",NA,3045,75096
"471",45,0,60,"face_392.png","0","[""Eyes""]",NA,17309,17310
"472",45,1,50,"face_411.png","0","[]",NA,47690,65003
"473",45,2,70,"face_174.png","0","[""Eyes""]",NA,7650,72657
"474",45,3,60,"face_331.png","0","[""Other""]","Cheekbones",16390,89050
"475",45,4,40,"face_057.png","0","[""Eyes""]",NA,7484,96537
"476",45,5,80,"face_076.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,13624,110164
"477",45,6,60,"face_239.png","0","[""Eyes"",""Hair""]",NA,6289,116455
"478",45,7,40,"face_080.png","0","[""Mouth""]",NA,11028,127486
"479",45,8,20,"face_061.png","0","[]",NA,5922,133411
"480",45,9,80,"face_073.png","0","[""Mouth"",""Eyes""]",NA,9282,142696
"481",46,0,10,"face_366.png","0","[""Eyes""]",NA,17283,17288
"482",46,1,60,"face_408.png","0","[""Eyes"",""Nose""]",NA,15636,32928
"483",46,2,0,"face_205.png","0","[]",NA,5345,38276
"484",46,3,50,"face_220.png","0","[""Eyes"",""Nose"",""Ears""]",NA,12472,50750
"485",46,4,0,"face_388.png","0","[]",NA,5348,56103
"486",46,5,0,"face_162.png","0","[]",NA,6491,62597
"487",46,6,0,"face_095.png","0","[]",NA,4413,67014
"488",46,7,10,"face_218.png","0","[""Eyes""]",NA,9429,76445
"489",46,8,0,"face_117.png","0","[]",NA,3561,80009
"490",46,9,60,"face_185.png","0","[""Eyes"",""Nose""]",NA,7844,87856
"491",47,0,20,"face_424.png","0","[""Eyes"",""Hair""]",NA,18051,18052
"492",47,1,70,"face_463.png","0","[""Mouth"",""Eyes""]",NA,18847,36903
"493",47,2,80,"face_029.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,16064,52970
"494",47,3,10,"face_388.png","0","[]",NA,7653,60625
"495",47,4,50,"face_220.png","0","[""Jaw""]",NA,18807,79438
"496",47,5,20,"face_057.png","0","[]",NA,38331,118402
"497",47,6,30,"face_205.png","0","[""Eyes""]",NA,6981,125390
"498",47,7,20,"face_160.png","0","[]",NA,13413,138805
"499",47,8,10,"face_204.png","0","[""Hair""]",NA,8341,147150
"500",47,9,20,"face_285.png","0","[""Eyes""]",NA,6892,154045
"501",48,0,30,"face_080.png","0","[""Mouth"",""Hair""]",NA,16220,16225
"502",48,1,70,"face_419.png","0","[""Mouth"",""Eyes""]",NA,10185,26416
"503",48,2,30,"face_218.png","0","[""Mouth"",""Eyes""]",NA,9132,35549
"504",48,3,80,"face_325.png","0","[""Mouth"",""Hair""]",NA,29069,64622
"505",48,4,30,"face_283.png","0","[""Eyes""]",NA,6724,71350
"506",48,5,70,"face_146.png","0","[""Mouth"",""Eyes""]",NA,6510,77864
"507",48,6,30,"face_155.png","0","[""Mouth"",""Hair""]",NA,10717,88585
"508",48,7,80,"face_309.png","0","[""Mouth"",""Eyes""]",NA,4816,93405
"509",48,8,70,"face_431.png","0","[""Eyes"",""Hair""]",NA,8040,101448
"510",48,9,30,"face_103.png","0","[""Mouth"",""Eyes""]",NA,5170,106620
"511",49,0,20,"face_352.png","0","[""Mouth"",""Nose"",""Jaw""]",NA,49720,49721
"512",49,1,0,"face_092.png","0","[""Mouth"",""Nose"",""Jaw"",""Hair""]",NA,21391,71116
"513",49,2,20,"face_392.png","0","[""Mouth"",""Eyes"",""Nose"",""Ears"",""Jaw"",""Hair""]",NA,42264,113381
"514",49,3,30,"face_433.png","0","[""Nose"",""Jaw""]",NA,16906,130292
"515",49,4,30,"face_331.png","0","[""Nose"",""Jaw""]",NA,11829,142125
"516",49,5,10,"face_422.png","0","[""Mouth"",""Eyes"",""Nose"",""Ears"",""Jaw"",""Hair""]",NA,10588,152718
"517",49,6,60,"face_136.png","0","[""Eyes"",""Jaw""]",NA,15753,168476
"518",49,7,10,"face_167.png","0","[""Mouth"",""Eyes"",""Nose"",""Ears"",""Jaw""]",NA,8664,177145
"519",49,8,10,"face_205.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw"",""Hair"",""Other""]","Age",44210,221359
"520",49,9,30,"face_411.png","0","[""Eyes"",""Nose"",""Jaw""]",NA,9960,231323
"521",50,0,10,"face_137.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw""]",NA,19319,19325
"522",50,1,80,"face_033.png","0","[""Mouth"",""Eyes""]",NA,11947,31275
"523",50,2,80,"face_270.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,9861,41139
"524",50,3,90,"face_199.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,8482,49624
"525",50,4,40,"face_408.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw""]",NA,12582,62210
"526",50,5,40,"face_162.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw""]",NA,10670,72882
"527",50,6,NA,"face_029.png","0",NA,NA,6909,79797
"528",50,7,70,"face_251.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,13549,93348
"529",50,8,20,"face_011.png","0","[""Eyes"",""Nose"",""Hair""]",NA,8149,101503
"530",50,9,80,"face_438.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,9519,111025
"531",51,0,10,"face_103.png","0","[""Hair""]",NA,16112,16121
"532",51,1,70,"face_372.png","0","[""Eyes"",""Hair""]",NA,14418,30545
"533",51,2,0,"face_352.png","0","[""Other""]",NA,7080,37627
"534",51,3,30,"face_155.png","0","[""Hair""]",NA,5871,43502
"535",51,4,10,"face_095.png","0","[]",NA,7771,51280
"536",51,5,30,"face_151.png","0","[""Mouth""]",NA,9609,60891
"537",51,6,60,"face_146.png","0","[""Eyes"",""Hair""]",NA,10329,71224
"538",51,7,0,"face_102.png","0","[]",NA,7385,78614
"539",51,8,0,"face_020.png","0","[]",NA,3821,82441
"540",51,9,0,"face_156.png","0","[]",NA,3392,85835
"541",52,0,20,"face_390.png","0","[""Eyes""]",NA,34352,34357
"542",52,1,10,"face_285.png","0","[""Eyes""]",NA,14534,48894
"543",52,2,10,"face_167.png","0","[""Nose"",""Hair""]",NA,15340,64237
"544",52,3,0,"face_265.png","0","[]",NA,15589,79828
"545",52,4,10,"face_313.png","0","[""Eyes""]",NA,13160,92991
"546",52,5,0,"face_061.png","0","[]",NA,5237,98232
"547",52,6,10,"face_199.png","0","[""Eyes"",""Nose"",""Hair""]",NA,12960,111195
"548",52,7,0,"face_029.png","0","[]",NA,9647,120845
"549",52,8,30,"face_076.png","0","[""Mouth"",""Eyes""]",NA,16440,137289
"550",52,9,0,"face_184.png","0","[]",NA,5603,142894
"551",53,0,60,"face_030.png","0","[""Eyes""]",NA,9573,9585
"552",53,1,0,"face_011.png","0","[""Mouth"",""Eyes""]",NA,10593,20187
"553",53,2,10,"face_204.png","0","[""Mouth""]",NA,6070,26261
"554",53,3,20,"face_077.png","0","[""Mouth""]",NA,4345,30612
"555",53,4,60,"face_425.png","0","[""Mouth"",""Eyes""]",NA,6954,37571
"556",53,5,40,"face_185.png","0","[""Eyes""]",NA,8812,46388
"557",53,6,0,"face_472.png","0","[""Mouth""]",NA,5285,51677
"558",53,7,40,"face_199.png","0","[""Mouth"",""Nose""]",NA,4921,56603
"559",53,8,10,"face_080.png","0","[""Mouth"",""Nose""]",NA,8304,64911
"560",53,9,80,"face_060.png","0","[""Mouth"",""Eyes""]",NA,7751,72666
"561",54,0,50,"face_149.png","0","[""Eyes"",""Hair""]",NA,19911,19921
"562",54,1,40,"face_366.png","0","[""Mouth""]",NA,9696,29624
"563",54,2,50,"face_309.png","0","[""Mouth"",""Eyes""]",NA,8206,37834
"564",54,3,30,"face_011.png","0","[""Mouth""]",NA,9543,47379
"565",54,4,40,"face_033.png","0","[]",NA,17036,64420
"566",54,5,10,"face_021.png","0","[]",NA,7060,71485
"567",54,6,0,"face_387.png","0","[]",NA,5208,76698
"568",54,7,70,"face_333.png","0","[""Mouth"",""Eyes""]",NA,7308,84010
"569",54,8,20,"face_431.png","0","[]",NA,5514,89528
"570",54,9,50,"face_419.png","0","[]",NA,6333,95868
"571",55,0,0,"face_411.png","0","[]",NA,19644,19656
"572",55,1,0,"face_473.png","0","[]",NA,6701,26365
"573",55,2,0,"face_378.png","0","[]",NA,3929,30300
"574",55,3,0,"face_054.png","0","[]",NA,4298,34601
"575",55,4,0,"face_108.png","0","[]",NA,7545,42153
"576",55,5,0,"face_041.png","0","[]",NA,6313,48471
"577",55,6,70,"face_463.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,13350,61824
"578",55,7,70,"face_200.png","0","[""Eyes""]",NA,15651,77479
"579",55,8,60,"face_020.png","0","[""Mouth""]",NA,6932,84415
"580",55,9,0,"face_140.png","0","[]",NA,3762,88183
"581",56,0,20,"face_010.png","0","[""Eyes"",""Hair""]",NA,27545,27496
"582",56,1,30,"face_283.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,57738,85239
"583",56,2,70,"face_420.png","0","[""Eyes"",""Nose""]",NA,10199,95441
"584",56,3,60,"face_251.png","0","[""Eyes"",""Nose""]",NA,12487,107931
"585",56,4,60,"face_325.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,15650,123587
"586",56,5,40,"face_185.png","0","[""Mouth"",""Nose"",""Hair""]",NA,17442,141033
"587",56,6,40,"face_352.png","0","[""Mouth"",""Nose"",""Jaw""]",NA,36938,177976
"588",56,7,70,"face_472.png","0","[""Eyes"",""Nose"",""Jaw""]",NA,43812,221791
"589",56,8,90,"face_390.png","0","[""Mouth"",""Eyes"",""Nose"",""Ears"",""Jaw"",""Hair""]",NA,23955,245749
"590",56,9,70,"face_377.png","0","[""Mouth"",""Eyes"",""Ears"",""Jaw""]",NA,13164,258917
"591",57,0,50,"face_204.png","0","[""Other""]","Fat",20121,20133
"592",57,1,30,"face_260.png","0","[""Nose"",""Jaw""]",NA,14329,34467
"593",57,2,20,"face_265.png","0","[]",NA,29819,64290
"594",57,3,50,"face_220.png","0","[]",NA,4701,69044
"595",57,4,30,"face_147.png","0","[]",NA,5591,74643
"596",57,5,10,"face_062.png","0","[]",NA,3962,78609
"597",57,6,60,"face_372.png","0","[""Mouth"",""Eyes""]",NA,10399,89012
"598",57,7,20,"face_151.png","0","[""Mouth""]",NA,6329,95345
"599",57,8,20,"face_387.png","0","[""Mouth""]",NA,11177,106528
"600",57,9,10,"face_178.png","0","[""Mouth""]",NA,5263,111795
"601",58,0,70,"face_103.png","0","[""Eyes""]",NA,10930,10939
"602",58,1,70,"face_408.png","0","[""Mouth"",""Eyes""]",NA,6335,17285
"603",58,2,60,"face_178.png","0","[""Mouth"",""Eyes""]",NA,7247,24535
"604",58,3,30,"face_387.png","0","[]",NA,3475,28015
"605",58,4,70,"face_377.png","0","[""Mouth"",""Eyes""]",NA,14194,42213
"606",58,5,40,"face_102.png","0","[]",NA,3752,45970
"607",58,6,30,"face_011.png","0","[]",NA,2376,48352
"608",58,7,50,"face_392.png","0","[]",NA,5113,53469
"609",58,8,60,"face_151.png","0","[""Eyes""]",NA,5239,58712
"610",58,9,70,"face_200.png","0","[]",NA,4910,63626
"611",59,0,50,"face_167.png","0","[""Eyes""]",NA,33491,33499
"612",59,1,50,"face_411.png","0","[""Other""]","Good skin",22307,55813
"613",59,2,70,"face_404.png","0","[""Eyes""]",NA,19344,75160
"614",59,3,40,"face_318.png","0","[]",NA,4784,79948
"615",59,4,40,"face_054.png","0","[""Eyes""]",NA,16024,95978
"616",59,5,70,"face_146.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,14961,110942
"617",59,6,40,"face_059.png","0","[""Nose""]",NA,19509,130455
"618",59,7,30,"face_358.png","0","[]",NA,4599,135058
"619",59,8,20,"face_422.png","0","[]",NA,5652,140714
"620",59,9,80,"face_030.png","0","[]",NA,4696,145414
"621",60,0,50,"face_077.png","0","[""Hair""]",NA,28911,28912
"622",60,1,0,"face_078.png","0","[""Eyes""]",NA,12044,40959
"623",60,2,30,"face_419.png","0","[""Other""]","smile",19891,60853
"624",60,3,0,"face_392.png","0","[""Eyes""]",NA,5510,66365
"625",60,4,30,"face_059.png","0","[""Nose""]",NA,8128,74495
"626",60,5,0,"face_108.png","0","[""Eyes""]",NA,10344,84841
"627",60,6,20,"face_220.png","0","[]",NA,15991,100835
"628",60,7,50,"face_238.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,8675,109512
"629",60,8,30,"face_149.png","0","[""Eyes""]",NA,6011,115525
"630",60,9,0,"face_102.png","0","[]",NA,4851,120379
"631",61,0,20,"face_137.png","0","[""Mouth"",""Eyes""]",NA,23575,23584
"632",61,1,20,"face_010.png","0","[""Mouth"",""Eyes"",""Jaw""]",NA,18613,42204
"633",61,2,60,"face_318.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,16608,58816
"634",61,3,50,"face_239.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,11125,69944
"635",61,4,50,"face_424.png","0","[""Hair""]",NA,8042,77991
"636",61,5,40,"face_421.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw""]",NA,16951,94947
"637",61,6,50,"face_108.png","0","[""Mouth"",""Eyes"",""Jaw"",""Other""]","Happiness",50040,144988
"638",61,7,0,"face_425.png","0","[]",NA,7337,152329
"639",61,8,30,"face_435.png","0","[""Eyes""]",NA,7144,159477
"640",61,9,50,"face_285.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,17701,177180
"641",62,0,0,"face_137.png","0","[""Mouth""]",NA,44873,44874
"642",62,1,60,"face_133.png","0","[""Mouth""]",NA,91262,136138
"643",62,2,40,"face_404.png","0","[""Other""]","skin",24839,160977
"644",62,3,30,"face_077.png","0","[""Nose""]",NA,9261,170239
"645",62,4,60,"face_162.png","0","[""Eyes""]",NA,24118,194358
"646",62,5,70,"face_039.png","0","[""Mouth"",""Eyes""]",NA,48206,242564
"647",62,6,40,"face_020.png","0","[""Hair""]",NA,6255,248821
"648",62,7,0,"face_313.png","0","[""Eyes""]",NA,17890,266711
"649",62,8,0,"face_041.png","0","[]",NA,7447,274159
"650",62,9,0,"face_388.png","0","[]",NA,9156,283315
"651",63,0,70,"face_355.png","0","[""Mouth"",""Eyes""]",NA,15777,15781
"652",63,1,30,"face_230.png","0","[""Mouth"",""Other""]","eyebrows, age",46100,61888
"653",63,2,30,"face_285.png","0","[""Mouth"",""Eyes""]",NA,7014,68907
"654",63,3,50,"face_103.png","0","[""Mouth"",""Eyes""]",NA,5997,74908
"655",63,4,30,"face_061.png","0","[""Hair""]",NA,6219,81133
"656",63,5,60,"face_239.png","0","[""Eyes"",""Hair""]",NA,12808,93942
"657",63,6,80,"face_270.png","0","[""Mouth"",""Eyes""]",NA,9773,103720
"658",63,7,60,"face_199.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,7244,110969
"659",63,8,30,"face_473.png","0","[""Eyes"",""Jaw""]",NA,15558,126531
"660",63,9,30,"face_102.png","0","[""Nose"",""Jaw""]",NA,9972,136507
"661",64,0,10,"face_030.png","0","[]",NA,12757,12761
"662",64,1,0,"face_285.png","0","[]",NA,4626,17391
"663",64,2,0,"face_425.png","0","[]",NA,3675,21069
"664",64,3,20,"face_079.png","0","[]",NA,5642,26715
"665",64,4,10,"face_309.png","0","[]",NA,4365,31085
"666",64,5,10,"face_472.png","0","[]",NA,4450,35536
"667",64,6,10,"face_007.png","0","[]",NA,3555,39094
"668",64,7,10,"face_010.png","0","[]",NA,3257,42354
"669",64,8,0,"face_140.png","0","[]",NA,5281,47637
"670",64,9,0,"face_115.png","0","[]",NA,2368,50009
"671",65,0,50,"face_059.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,18536,18546
"672",65,1,40,"face_039.png","0","[""Eyes"",""Jaw""]",NA,17648,36200
"673",65,2,70,"face_265.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,9527,45728
"674",65,3,60,"face_309.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,11289,57020
"675",65,4,50,"face_352.png","0","[""Eyes"",""Hair""]",NA,11719,68743
"676",65,5,40,"face_275.png","0","[""Eyes"",""Nose""]",NA,12394,81140
"677",65,6,60,"face_160.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,12769,93911
"678",65,7,60,"face_180.png","0","[""Eyes"",""Nose"",""Hair""]",NA,10611,104524
"679",65,8,70,"face_387.png","0","[""Eyes"",""Hair""]",NA,11923,116449
"680",65,9,50,"face_422.png","0","[""Eyes"",""Hair""]",NA,18464,134916
"681",66,0,30,"face_013.png","0","[""Eyes""]",NA,18607,18620
"682",66,1,20,"face_160.png","0","[""Other""]","Not attracted",20057,38684
"683",66,2,50,"face_095.png","0","[""Other""]","Nothing specific. Just looks intelligent",26155,64844
"684",66,3,40,"face_220.png","0","[""Nose""]",NA,9777,74625
"685",66,4,0,"face_433.png","0","[""Other""]","Not attracted",14316,88943
"686",66,5,50,"face_140.png","0","[""Eyes""]",NA,6587,95545
"687",66,6,40,"face_146.png","0","[""Mouth""]",NA,11214,106764
"688",66,7,0,"face_062.png","0","[]",NA,4071,110840
"689",66,8,70,"face_061.png","0","[""Mouth""]",NA,7990,118836
"690",66,9,20,"face_200.png","0","[]",NA,6420,125260
"691",67,0,50,"face_178.png","0","[""Mouth"",""Other""]","Cheeks",41749,41758
"692",67,1,60,"face_092.png","0","[""Eyes"",""Hair"",""Other""]","Eye lashes",22929,64692
"693",67,2,50,"face_230.png","0","[""Eyes""]",NA,15102,79799
"694",67,3,40,"face_331.png","0","[""Eyes""]",NA,15043,94846
"695",67,4,50,"face_260.png","0","[""Mouth""]",NA,20391,115243
"696",67,5,60,"face_041.png","0","[""Mouth"",""Nose"",""Jaw"",""Other""]","Cheeks",25455,140703
"697",67,6,70,"face_285.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,15589,156296
"698",67,7,40,"face_095.png","0","[""Eyes"",""Nose""]",NA,26393,182694
"699",67,8,30,"face_132.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,11466,194165
"700",67,9,40,"face_059.png","0","[""Nose""]",NA,16150,210318
"701",68,0,50,"face_184.png","0","[""Nose"",""Hair""]",NA,29079,29081
"702",68,1,30,"face_001.png","0","[""Eyes"",""Ears""]",NA,20915,50002
"703",68,2,60,"face_155.png","0","[""Mouth"",""Eyes"",""Hair"",""Other""]","Eyebrows",25638,75644
"704",68,3,50,"face_265.png","0","[""Mouth"",""Hair""]",NA,24233,99879
"705",68,4,30,"face_059.png","0","[""Mouth""]",NA,14570,114452
"706",68,5,60,"face_102.png","0","[""Eyes"",""Hair""]",NA,44846,159301
"707",68,6,30,"face_241.png","0","[""Eyes""]",NA,16274,175579
"708",68,7,40,"face_425.png","0","[""Mouth"",""Ears""]",NA,82329,270324
"709",68,8,50,"face_200.png","0","[""Mouth"",""Eyes"",""Ears""]",NA,21110,291440
"710",68,9,50,"face_390.png","0","[""Mouth"",""Nose"",""Ears"",""Hair""]",NA,26864,318309
"711",69,0,0,"face_277.png","0","[]",NA,11130,11135
"712",69,1,0,"face_390.png","0","[]",NA,3266,14404
"713",69,2,0,"face_250.png","0","[]",NA,3396,17804
"714",69,3,10,"face_239.png","0","[]",NA,3998,21806
"715",69,4,0,"face_404.png","0","[]",NA,3498,25309
"716",69,5,0,"face_149.png","0","[]",NA,2799,28111
"717",69,6,10,"face_355.png","0","[]",NA,4178,32293
"718",69,7,0,"face_062.png","0","[]",NA,2934,35231
"719",69,8,0,"face_001.png","0","[]",NA,4296,39532
"720",69,9,0,"face_108.png","0","[]",NA,3117,42652
"721",70,0,20,"face_117.png","0","[]",NA,15053,15063
"722",70,1,20,"face_472.png","0","[""Mouth""]",NA,7327,22393
"723",70,2,30,"face_408.png","0","[""Jaw""]",NA,12665,35062
"724",70,3,20,"face_419.png","0","[]",NA,5926,40992
"725",70,4,70,"face_133.png","0","[]",NA,6213,47209
"726",70,5,20,"face_149.png","0","[""Eyes"",""Jaw""]",NA,9699,56912
"727",70,6,20,"face_315.png","0","[""Other""]","Age",8013,64930
"728",70,7,30,"face_001.png","0","[]",NA,4525,69461
"729",70,8,70,"face_325.png","0","[]",NA,3847,73312
"730",70,9,70,"face_463.png","0","[]",NA,4179,77497
"731",71,0,50,"face_060.png","0","[]",NA,9540,9551
"732",71,1,50,"face_021.png","0","[]",NA,3584,13138
"733",71,2,70,"face_199.png","0","[]",NA,4312,17454
"734",71,3,50,"face_073.png","0","[]",NA,3650,21107
"735",71,4,50,"face_438.png","0","[]",NA,4005,25119
"736",71,5,10,"face_156.png","0","[]",NA,4813,29935
"737",71,6,50,"face_318.png","0","[]",NA,2794,32732
"738",71,7,70,"face_260.png","0","[]",NA,4265,37000
"739",71,8,40,"face_162.png","0","[]",NA,4258,41262
"740",71,9,0,"face_422.png","0","[]",NA,3463,44728
"741",72,0,60,"face_103.png","0","[""Mouth"",""Eyes"",""Nose"",""Other""]","Cheek bones",48026,48035
"742",72,1,60,"face_315.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,27427,75475
"743",72,2,80,"face_331.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,37453,112931
"744",72,3,40,"face_230.png","0","[""Eyes"",""Jaw"",""Hair""]",NA,20601,133534
"745",72,4,80,"face_357.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,15473,149010
"746",72,5,20,"face_241.png","0","[""Eyes""]",NA,17985,166998
"747",72,6,80,"face_013.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,14707,181709
"748",72,7,20,"face_156.png","0","[""Eyes"",""Hair""]",NA,12210,193921
"749",72,8,30,"face_041.png","0","[""Mouth"",""Other""]","Cheeks",32314,226238
"750",72,9,20,"face_358.png","0","[""Hair""]",NA,8766,235007
"751",73,0,30,"face_013.png","0","[""Mouth"",""Jaw"",""Hair"",""Other""]","Nose and forehead",45724,45732
"752",73,1,30,"face_011.png","0","[""Eyes"",""Hair""]",NA,18403,64139
"753",73,2,10,"face_054.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,20363,84505
"754",73,3,30,"face_041.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,13657,98167
"755",73,4,40,"face_265.png","0","[""Jaw"",""Hair""]",NA,15740,113911
"756",73,5,40,"face_423.png","0","[""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,11156,125071
"757",73,6,30,"face_149.png","0","[""Jaw"",""Hair"",""Other""]","Forehead and skin",21883,146958
"758",73,7,30,"face_309.png","0","[""Ears"",""Jaw"",""Other""]","Forehead and skin",22664,169625
"759",73,8,50,"face_021.png","0","[""Eyes"",""Jaw""]",NA,21777,191405
"760",73,9,30,"face_419.png","0","[""Eyes"",""Hair""]",NA,11271,202680
"761",74,0,10,"face_021.png","0","[""Mouth"",""Nose"",""Hair""]",NA,38738,38748
"762",74,1,20,"face_059.png","0","[""Hair"",""Other""]","Ugly Harry Potter glasses",38724,77502
"763",74,2,60,"face_178.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,26969,104508
"764",74,3,40,"face_435.png","0","[""Nose"",""Jaw"",""Other""]","Butt looking chubby chin",36757,141313
"765",74,4,50,"face_174.png","0","[""Eyes"",""Jaw"",""Hair""]",NA,34922,176276
"766",74,5,30,"face_162.png","0","[""Mouth"",""Jaw"",""Hair""]",NA,14409,190691
"767",74,6,30,"face_387.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,13589,204284
"768",74,7,70,"face_333.png","0","[""Mouth"",""Eyes"",""Ears"",""Hair""]",NA,16209,220497
"769",74,8,40,"face_241.png","0","[""Nose"",""Ears""]",NA,18164,238663
"770",74,9,60,"face_355.png","0","[""Mouth""]",NA,13121,251787
"771",75,0,50,"face_390.png","0","[]",NA,14529,14531
"772",75,1,50,"face_010.png","0","[]",NA,6565,21099
"773",75,2,50,"face_133.png","0","[]",NA,3793,24896
"774",75,3,50,"face_435.png","0","[]",NA,2614,27514
"775",75,4,50,"face_020.png","0","[]",NA,3613,31131
"776",75,5,50,"face_021.png","0","[]",NA,2513,33648
"777",75,6,50,"face_204.png","0","[]",NA,4833,38485
"778",75,7,50,"face_184.png","0","[]",NA,3761,42249
"779",75,8,50,"face_355.png","0","[]",NA,2414,44667
"780",75,9,50,"face_178.png","0","[]",NA,2481,47150
"781",76,0,40,"face_421.png","0","[""Ears"",""Jaw"",""Hair""]",NA,18952,18953
"782",76,1,60,"face_078.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,15055,34011
"783",76,2,50,"face_378.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,10989,45003
"784",76,3,30,"face_205.png","0","[""Nose"",""Hair""]",NA,18809,63815
"785",76,4,40,"face_167.png","0","[""Mouth"",""Jaw""]",NA,11888,75706
"786",76,5,70,"face_333.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,13528,89236
"787",76,6,40,"face_275.png","0","[""Jaw""]",NA,13568,102807
