participant_id,trial_index,attractiveness_rating,stimulus,response,reasons_selected,other_reason_text,rt,time_elapsed,latent_vector
32,8,70,face_357.png,0,"[""Eyes"",""Hair""]",NA,9457,103404,
32,9,30,face_424.png,0,"[""Mouth"",""Eyes"",""Nose""]",NA,8758,112167,
33,0,60,face_174.png,0,"[""Eyes""]",NA,12309,12314,
33,1,60,face_200.png,0,"[""Ears""]",NA,17292,29611,
33,2,40,face_030.png,0,"[""Eyes""]",NA,9037,38655,
33,3,20,face_388.png,0,"[""Mouth""]",NA,43340,82000,
33,4,30,face_095.png,0,"[""Mouth""]",NA,26193,108198,
33,5,70,face_184.png,0,"[""Eyes""]",NA,8237,116440,
33,6,60,face_239.png,0,"[""Eyes""]",NA,4796,121241,
33,7,40,face_149.png,0,"[""Mouth""]",NA,11905,133154,
33,8,20,face_241.png,0,"[""Mouth""]",NA,7974,141133,
33,9,30,face_001.png,0,"[""Mouth""]",NA,6245,147385,
34,0,10,face_366.png,0,"[""Nose"",""Ears"",""Jaw""]",NA,24990,25002,
34,1,100,face_463.png,0,"[""Eyes""]",NA,11371,36378,
34,2,20,face_421.png,0,"[""Mouth"",""Ears""]",NA,18995,55376,
34,3,70,face_390.png,0,"[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,14659,70037,
34,4,60,face_029.png,0,"[""Eyes"",""Jaw"",""Hair""]",NA,11955,81995,
34,5,70,face_011.png,0,"[""Eyes"",""Nose"",""Jaw""]",NA,11988,93986,
34,6,60,face_095.png,0,"[""Mouth""]",NA,11960,105948,
34,7,80,face_315.png,0,"[""Eyes"",""Nose"",""Ears""]",NA,17472,123423,
34,8,70,face_155.png,0,"[""Hair""]",NA,9886,133312,
34,9,80,face_076.png,0,"[""Eyes""]",NA,5465,138779,
35,0,10,face_472.png,0,[],NA,19469,19473,
35,1,0,face_102.png,0,[],NA,4642,24120,
35,2,0,face_420.png,0,[],NA,2999,27122,
35,3,70,face_404.png,0,"[""Eyes""]",NA,11416,38541,
35,4,10,face_033.png,0,[],NA,3874,42418,
35,5,30,face_355.png,0,"[""Eyes""]",NA,7713,50133,
35,6,10,face_092.png,0,[],NA,2700,52835,
35,7,40,face_419.png,0,"[""Mouth""]",NA,6521,59359,
35,8,20,face_146.png,0,[],NA,4582,63944,
35,9,60,face_080.png,0,"[""Mouth"",""Jaw""]",NA,20077,84023,
36,0,40,face_411.png,0,"[""Nose""]",NA,165126,165132,
36,1,80,face_372.png,0,"[""Mouth"",""Eyes"",""Hair""]",NA,13519,178659,
36,2,60,face_147.png,0,"[""Eyes"",""Nose""]",NA,9282,187944,
36,3,80,face_133.png,0,"[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,13325,201274,
36,4,40,face_011.png,0,"[""Eyes"",""Nose""]",NA,9115,210393,
36,5,20,face_275.png,0,[],NA,10013,220410,
36,6,70,face_155.png,0,"[""Mouth"",""Eyes""]",NA,8919,229333,
36,7,60,face_039.png,0,"[""Mouth"",""Eyes""]",NA,8378,237715,
36,8,60,face_162.png,0,"[""Eyes"",""Nose""]",NA,5407,243123,
36,9,30,face_387.png,0,"[""Eyes""]",NA,5274,248401,
37,0,0,face_156.png,0,[],NA,8300,8303,
37,1,0,face_358.png,0,[],NA,5636,13943,
37,2,70,face_238.png,0,"[""Mouth"",""Eyes""]",NA,11510,25454,
37,3,50,face_423.png,0,"[""Eyes""]",NA,12284,37744,
37,4,30,face_419.png,0,"[""Eyes""]",NA,7547,45296,
37,5,10,face_140.png,0,"[""Eyes""]",NA,5748,51047,
37,6,10,face_277.png,0,[],NA,6576,57627,
37,7,30,face_039.png,0,"[""Mouth""]",NA,5498,63133,
37,8,70,face_199.png,0,"[""Eyes"",""Nose""]",NA,5993,69129,
37,9,50,face_438.png,0,"[""Other""]",NA,8721,77856,
38,0,60,face_136.png,0,"[""Hair""]",NA,22250,22253,
38,1,30,face_404.png,0,"[""Eyes""]",NA,20969,43223,
38,2,20,face_167.png,0,"[""Eyes""]",NA,18543,61770,
38,3,70,face_199.png,0,"[""Mouth"",""Eyes""]",NA,8471,70242,
38,4,60,face_076.png,0,"[""Eyes"",""Jaw"",""Hair""]",NA,15082,85334,
38,5,40,face_435.png,0,"[""Eyes"",""Hair""]",NA,13930,99268,
38,6,20,face_218.png,0,"[""Hair""]",NA,5411,104682,
38,7,70,face_313.png,0,"[""Mouth"",""Jaw""]",NA,11080,115766,
38,8,80,face_073.png,0,"[""Eyes"",""Nose"",""Hair""]",NA,13896,129665,
38,9,10,face_156.png,0,"[""Nose"",""Jaw""]",NA,7589,137257,
39,0,20,face_388.png,0,"[""Nose""]",NA,45338,45339,
39,1,80,face_325.png,0,"[""Mouth"",""Eyes"",""Nose"",""Hair"",""Other""]",Eyebrows,35805,81159,
39,2,30,face_320.png,0,"[""Mouth""]",NA,22255,103417,
39,3,30,face_422.png,0,"[""Nose""]",NA,29245,132666,
39,4,50,face_250.png,0,"[""Mouth"",""Eyes"",""Other""]",Eyebrows,34020,166694,
39,5,40,face_041.png,0,"[""Nose"",""Ears"",""Jaw""]",NA,29051,195750,
39,6,50,face_085.png,0,"[""Mouth"",""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,29471,225226,
39,7,10,face_275.png,0,[],NA,13281,238511,
39,8,40,face_020.png,0,"[""Mouth"",""Eyes"",""Nose"",""Hair"",""Other""]",Eyebrows,52826,291342,
39,9,50,face_162.png,0,"[""Eyes"",""Nose"",""Ears"",""Jaw"",""Other""]","Cheekbones are well defined, and she also looks presentable (perhaps the blush)",86920,378265,
40,0,30,face_151.png,0,[],NA,11261,11265,
40,1,30,face_077.png,0,[],NA,6669,17940,
40,2,40,face_315.png,0,"[""Jaw""]",NA,5311,23256,
40,3,20,face_422.png,0,"[""Eyes""]",NA,7252,30513,
40,4,40,face_241.png,0,"[""Mouth"",""Nose""]",NA,10287,40807,
40,5,60,face_217.png,0,"[""Mouth""]",NA,8745,49556,
40,6,50,face_378.png,0,[],NA,4270,53830,
40,7,40,face_078.png,0,"[""Nose""]",NA,5102,58937,
40,8,30,face_115.png,0,[],NA,4408,63350,
40,9,70,face_377.png,0,[],NA,3827,67180,
41,0,40,face_133.png,0,"[""Mouth"",""Nose""]",NA,46020,46037,
41,1,20,face_077.png,0,"[""Nose""]",NA,34062,80125,
41,2,20,face_419.png,0,"[""Eyes"",""Nose""]",NA,11434,91564,
41,3,50,face_200.png,0,"[""Mouth"",""Eyes"",""Hair""]",NA,11199,102767,
41,4,40,face_013.png,0,"[""Eyes"",""Nose"",""Hair""]",NA,13132,115908,
41,5,50,face_390.png,0,"[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,11898,127811,
41,6,10,face_358.png,0,"[""Nose""]",NA,14580,142394,
41,7,0,face_230.png,0,"[""Eyes""]",NA,17436,159833,
41,8,0,face_054.png,0,[],NA,4092,163929,
41,9,10,face_030.png,0,"[""Eyes""]",NA,9078,173012,
42,0,40,face_357.png,0,"[""Mouth"",""Eyes"",""Jaw""]",NA,27273,27279,
42,1,40,face_318.png,0,"[""Mouth"",""Eyes"",""Hair""]",NA,21327,48612,
42,2,60,face_151.png,0,"[""Mouth"",""Eyes""]",NA,12707,61322,
42,3,60,face_355.png,0,"[""Eyes"",""Hair""]",NA,15242,76567,
42,4,40,face_030.png,0,"[""Eyes"",""Jaw""]",NA,22911,99483,
42,5,30,face_238.png,0,"[""Eyes""]",NA,16786,116274,
42,6,10,face_140.png,0,"[""Eyes"",""Nose""]",NA,18584,134862,
42,7,90,face_199.png,0,"[""Mouth"",""Eyes"",""Hair""]",NA,11593,146458,
42,8,90,face_359.png,0,"[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,11423,157884,
42,9,30,face_001.png,0,"[""Mouth"",""Eyes"",""Nose""]",NA,11951,169841,
43,0,10,face_387.png,0,"[""Eyes""]",NA,17907,17909,
43,1,10,face_366.png,0,"[""Eyes""]",NA,8300,26215,
43,2,20,face_350.png,0,"[""Mouth"",""Eyes""]",NA,12036,38255,
43,3,20,face_021.png,0,"[""Eyes"",""Nose""]",NA,8689,46948,
43,4,20,face_108.png,0,"[""Eyes""]",NA,10784,57738,
43,5,20,face_352.png,0,"[""Eyes""]",NA,8407,66150,
43,6,70,face_390.png,0,"[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,18913,85067,
43,7,20,face_411.png,0,"[""Mouth""]",NA,17548,102619,
43,8,80,face_073.png,0,"[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,16449,119072,
43,9,40,face_331.png,0,"[""Eyes"",""Hair""]",NA,11871,130947,
44,0,50,face_425.png,0,[],NA,18138,18146,
44,1,50,face_076.png,0,[],NA,12878,31027,
44,2,50,face_411.png,0,[],NA,11403,42434,
44,3,50,face_431.png,0,[],NA,4583,47020,
44,4,50,face_320.png,0,[],NA,4443,51469,
44,5,50,face_217.png,0,[],NA,3385,54859,
44,6,50,face_199.png,0,[],NA,3714,58577,
44,7,50,face_146.png,0,[],NA,8765,67345,
44,8,50,face_103.png,0,[],NA,4698,72048,
44,9,50,face_054.png,0,[],NA,3045,75096,
45,0,60,face_392.png,0,"[""Eyes""]",NA,17309,17310,
45,1,50,face_411.png,0,[],NA,47690,65003,
45,2,70,face_174.png,0,"[""Eyes""]",NA,7650,72657,
45,3,60,face_331.png,0,"[""Other""]",Cheekbones,16390,89050,
45,4,40,face_057.png,0,"[""Eyes""]",NA,7484,96537,
45,5,80,face_076.png,0,"[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,13624,110164,
45,6,60,face_239.png,0,"[""Eyes"",""Hair""]",NA,6289,116455,
45,7,40,face_080.png,0,"[""Mouth""]",NA,11028,127486,
45,8,20,face_061.png,0,[],NA,5922,133411,
45,9,80,face_073.png,0,"[""Mouth"",""Eyes""]",NA,9282,142696,
46,0,10,face_366.png,0,"[""Eyes""]",NA,17283,17288,
46,1,60,face_408.png,0,"[""Eyes"",""Nose""]",NA,15636,32928,
46,2,0,face_205.png,0,[],NA,5345,38276,
46,3,50,face_220.png,0,"[""Eyes"",""Nose"",""Ears""]",NA,12472,50750,
46,4,0,face_388.png,0,[],NA,5348,56103,
46,5,0,face_162.png,0,[],NA,6491,62597,
46,6,0,face_095.png,0,[],NA,4413,67014,
46,7,10,face_218.png,0,"[""Eyes""]",NA,9429,76445,
46,8,0,face_117.png,0,[],NA,3561,80009,
46,9,60,face_185.png,0,"[""Eyes"",""Nose""]",NA,7844,87856,
47,0,20,face_424.png,0,"[""Eyes"",""Hair""]",NA,18051,18052,
47,1,70,face_463.png,0,"[""Mouth"",""Eyes""]",NA,18847,36903,
47,2,80,face_029.png,0,"[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,16064,52970,
47,3,10,face_388.png,0,[],NA,7653,60625,
47,4,50,face_220.png,0,"[""Jaw""]",NA,18807,79438,
47,5,20,face_057.png,0,[],NA,38331,118402,
47,6,30,face_205.png,0,"[""Eyes""]",NA,6981,125390,
47,7,20,face_160.png,0,[],NA,13413,138805,
47,8,10,face_204.png,0,"[""Hair""]",NA,8341,147150,
47,9,20,face_285.png,0,"[""Eyes""]",NA,6892,154045,
48,0,30,face_080.png,0,"[""Mouth"",""Hair""]",NA,16220,16225,
48,1,70,face_419.png,0,"[""Mouth"",""Eyes""]",NA,10185,26416,
48,2,30,face_218.png,0,"[""Mouth"",""Eyes""]",NA,9132,35549,
48,3,80,face_325.png,0,"[""Mouth"",""Hair""]",NA,29069,64622,
48,4,30,face_283.png,0,"[""Eyes""]",NA,6724,71350,
48,5,70,face_146.png,0,"[""Mouth"",""Eyes""]",NA,6510,77864,
48,6,30,face_155.png,0,"[""Mouth"",""Hair""]",NA,10717,88585,
48,7,80,face_309.png,0,"[""Mouth"",""Eyes""]",NA,4816,93405,
48,8,70,face_431.png,0,"[""Eyes"",""Hair""]",NA,8040,101448,
48,9,30,face_103.png,0,"[""Mouth"",""Eyes""]",NA,5170,106620,
49,0,20,face_352.png,0,"[""Mouth"",""Nose"",""Jaw""]",NA,49720,49721,
49,1,0,face_092.png,0,"[""Mouth"",""Nose"",""Jaw"",""Hair""]",NA,21391,71116,
49,2,20,face_392.png,0,"[""Mouth"",""Eyes"",""Nose"",""Ears"",""Jaw"",""Hair""]",NA,42264,113381,
49,3,30,face_433.png,0,"[""Nose"",""Jaw""]",NA,16906,130292,
49,4,30,face_331.png,0,"[""Nose"",""Jaw""]",NA,11829,142125,
49,5,10,face_422.png,0,"[""Mouth"",""Eyes"",""Nose"",""Ears"",""Jaw"",""Hair""]",NA,10588,152718,
49,6,60,face_136.png,0,"[""Eyes"",""Jaw""]",NA,15753,168476,
49,7,10,face_167.png,0,"[""Mouth"",""Eyes"",""Nose"",""Ears"",""Jaw""]",NA,8664,177145,
49,8,10,face_205.png,0,"[""Mouth"",""Eyes"",""Nose"",""Jaw"",""Hair"",""Other""]",Age,44210,221359,
49,9,30,face_411.png,0,"[""Eyes"",""Nose"",""Jaw""]",NA,9960,231323,
50,0,10,face_137.png,0,"[""Mouth"",""Eyes"",""Nose"",""Jaw""]",NA,19319,19325,
50,1,80,face_033.png,0,"[""Mouth"",""Eyes""]",NA,11947,31275,
50,2,80,face_270.png,0,"[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,9861,41139,
50,3,90,face_199.png,0,"[""Mouth"",""Eyes"",""Hair""]",NA,8482,49624,
50,4,40,face_408.png,0,"[""Mouth"",""Eyes"",""Nose"",""Jaw""]",NA,12582,62210,
50,5,40,face_162.png,0,"[""Mouth"",""Eyes"",""Nose"",""Jaw""]",NA,10670,72882,
50,6,NA,face_029.png,0,NA,NA,6909,79797,
50,7,70,face_251.png,0,"[""Mouth"",""Eyes"",""Nose""]",NA,13549,93348,
50,8,20,face_011.png,0,"[""Eyes"",""Nose"",""Hair""]",NA,8149,101503,
50,9,80,face_438.png,0,"[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,9519,111025,
51,0,10,face_103.png,0,"[""Hair""]",NA,16112,16121,
51,1,70,face_372.png,0,"[""Eyes"",""Hair""]",NA,14418,30545,
51,2,0,face_352.png,0,"[""Other""]",NA,7080,37627,
51,3,30,face_155.png,0,"[""Hair""]",NA,5871,43502,
51,4,10,face_095.png,0,[],NA,7771,51280,
51,5,30,face_151.png,0,"[""Mouth""]",NA,9609,60891,
51,6,60,face_146.png,0,"[""Eyes"",""Hair""]",NA,10329,71224,
51,7,0,face_102.png,0,[],NA,7385,78614,
51,8,0,face_020.png,0,[],NA,3821,82441,
51,9,0,face_156.png,0,[],NA,3392,85835,
52,0,20,face_390.png,0,"[""Eyes""]",NA,34352,34357,
52,1,10,face_285.png,0,"[""Eyes""]",NA,14534,48894,
52,2,10,face_167.png,0,"[""Nose"",""Hair""]",NA,15340,64237,
52,3,0,face_265.png,0,[],NA,15589,79828,
52,4,10,face_313.png,0,"[""Eyes""]",NA,13160,92991,
52,5,0,face_061.png,0,[],NA,5237,98232,
52,6,10,face_199.png,0,"[""Eyes"",""Nose"",""Hair""]",NA,12960,111195,
52,7,0,face_029.png,0,[],NA,9647,120845,
52,8,30,face_076.png,0,"[""Mouth"",""Eyes""]",NA,16440,137289,
52,9,0,face_184.png,0,[],NA,5603,142894,
53,0,60,face_030.png,0,"[""Eyes""]",NA,9573,9585,
53,1,0,face_011.png,0,"[""Mouth"",""Eyes""]",NA,10593,20187,
53,2,10,face_204.png,0,"[""Mouth""]",NA,6070,26261,
53,3,20,face_077.png,0,"[""Mouth""]",NA,4345,30612,
53,4,60,face_425.png,0,"[""Mouth"",""Eyes""]",NA,6954,37571,
53,5,40,face_185.png,0,"[""Eyes""]",NA,8812,46388,
53,6,0,face_472.png,0,"[""Mouth""]",NA,5285,51677,
53,7,40,face_199.png,0,"[""Mouth"",""Nose""]",NA,4921,56603,
53,8,10,face_080.png,0,"[""Mouth"",""Nose""]",NA,8304,64911,
53,9,80,face_060.png,0,"[""Mouth"",""Eyes""]",NA,7751,72666,
54,0,50,face_149.png,0,"[""Eyes"",""Hair""]",NA,19911,19921,
54,1,40,face_366.png,0,"[""Mouth""]",NA,9696,29624,
54,2,50,face_309.png,0,"[""Mouth"",""Eyes""]",NA,8206,37834,
54,3,30,face_011.png,0,"[""Mouth""]",NA,9543,47379,
54,4,40,face_033.png,0,[],NA,17036,64420,
54,5,10,face_021.png,0,[],NA,7060,71485,
54,6,0,face_387.png,0,[],NA,5208,76698,
54,7,70,face_333.png,0,"[""Mouth"",""Eyes""]",NA,7308,84010,
54,8,20,face_431.png,0,[],NA,5514,89528,
54,9,50,face_419.png,0,[],NA,6333,95868,
55,0,0,face_411.png,0,[],NA,19644,19656,
55,1,0,face_473.png,0,[],NA,6701,26365,
55,2,0,face_378.png,0,[],NA,3929,30300,
55,3,0,face_054.png,0,[],NA,4298,34601,
55,4,0,face_108.png,0,[],NA,7545,42153,
55,5,0,face_041.png,0,[],NA,6313,48471,
55,6,70,face_463.png,0,"[""Mouth"",""Eyes"",""Nose""]",NA,13350,61824,
55,7,70,face_200.png,0,"[""Eyes""]",NA,15651,77479,
55,8,60,face_020.png,0,"[""Mouth""]",NA,6932,84415,
55,9,0,face_140.png,0,[],NA,3762,88183,
56,0,20,face_010.png,0,"[""Eyes"",""Hair""]",NA,27545,27496,
56,1,30,face_283.png,0,"[""Mouth"",""Eyes"",""Hair""]",NA,57738,85239,
56,2,70,face_420.png,0,"[""Eyes"",""Nose""]",NA,10199,95441,
56,3,60,face_251.png,0,"[""Eyes"",""Nose""]",NA,12487,107931,
56,4,60,face_325.png,0,"[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,15650,123587,
56,5,40,face_185.png,0,"[""Mouth"",""Nose"",""Hair""]",NA,17442,141033,
56,6,40,face_352.png,0,"[""Mouth"",""Nose"",""Jaw""]",NA,36938,177976,
56,7,70,face_472.png,0,"[""Eyes"",""Nose"",""Jaw""]",NA,43812,221791,
56,8,90,face_390.png,0,"[""Mouth"",""Eyes"",""Nose"",""Ears"",""Jaw"",""Hair""]",NA,23955,245749,
56,9,70,face_377.png,0,"[""Mouth"",""Eyes"",""Ears"",""Jaw""]",NA,13164,258917,
57,0,50,face_204.png,0,"[""Other""]",Fat,20121,20133,
57,1,30,face_260.png,0,"[""Nose"",""Jaw""]",NA,14329,34467,
57,2,20,face_265.png,0,[],NA,29819,64290,
57,3,50,face_220.png,0,[],NA,4701,69044,
57,4,30,face_147.png,0,[],NA,5591,74643,
57,5,10,face_062.png,0,[],NA,3962,78609,
57,6,60,face_372.png,0,"[""Mouth"",""Eyes""]",NA,10399,89012,
57,7,20,face_151.png,0,"[""Mouth""]",NA,6329,95345,
57,8,20,face_387.png,0,"[""Mouth""]",NA,11177,106528,
57,9,10,face_178.png,0,"[""Mouth""]",NA,5263,111795,
58,0,70,face_103.png,0,"[""Eyes""]",NA,10930,10939,
58,1,70,face_408.png,0,"[""Mouth"",""Eyes""]",NA,6335,17285,
58,2,60,face_178.png,0,"[""Mouth"",""Eyes""]",NA,7247,24535,
58,3,30,face_387.png,0,[],NA,3475,28015,
58,4,70,face_377.png,0,"[""Mouth"",""Eyes""]",NA,14194,42213,
58,5,40,face_102.png,0,[],NA,3752,45970,
58,6,30,face_011.png,0,[],NA,2376,48352,
58,7,50,face_392.png,0,[],NA,5113,53469,
58,8,60,face_151.png,0,"[""Eyes""]",NA,5239,58712,
58,9,70,face_200.png,0,[],NA,4910,63626,
59,0,50,face_167.png,0,"[""Eyes""]",NA,33491,33499,
59,1,50,face_411.png,0,"[""Other""]",Good skin,22307,55813,
59,2,70,face_404.png,0,"[""Eyes""]",NA,19344,75160,
59,3,40,face_318.png,0,[],NA,4784,79948,
59,4,40,face_054.png,0,"[""Eyes""]",NA,16024,95978,
59,5,70,face_146.png,0,"[""Mouth"",""Eyes"",""Nose""]",NA,14961,110942,
59,6,40,face_059.png,0,"[""Nose""]",NA,19509,130455,
59,7,30,face_358.png,0,[],NA,4599,135058,
59,8,20,face_422.png,0,[],NA,5652,140714,
59,9,80,face_030.png,0,[],NA,4696,145414,
60,0,50,face_077.png,0,"[""Hair""]",NA,28911,28912,
60,1,0,face_078.png,0,"[""Eyes""]",NA,12044,40959,
60,2,30,face_419.png,0,"[""Other""]",smile,19891,60853,
60,3,0,face_392.png,0,"[""Eyes""]",NA,5510,66365,
60,4,30,face_059.png,0,"[""Nose""]",NA,8128,74495,
60,5,0,face_108.png,0,"[""Eyes""]",NA,10344,84841,
60,6,20,face_220.png,0,[],NA,15991,100835,
60,7,50,face_238.png,0,"[""Mouth"",""Eyes"",""Nose""]",NA,8675,109512,
60,8,30,face_149.png,0,"[""Eyes""]",NA,6011,115525,
60,9,0,face_102.png,0,[],NA,4851,120379,
61,0,20,face_137.png,0,"[""Mouth"",""Eyes""]",NA,23575,23584,
61,1,20,face_010.png,0,"[""Mouth"",""Eyes"",""Jaw""]",NA,18613,42204,
61,2,60,face_318.png,0,"[""Mouth"",""Eyes"",""Hair""]",NA,16608,58816,
61,3,50,face_239.png,0,"[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,11125,69944,
61,4,50,face_424.png,0,"[""Hair""]",NA,8042,77991,
61,5,40,face_421.png,0,"[""Mouth"",""Eyes"",""Nose"",""Jaw""]",NA,16951,94947,
61,6,50,face_108.png,0,"[""Mouth"",""Eyes"",""Jaw"",""Other""]",Happiness,50040,144988,
61,7,0,face_425.png,0,[],NA,7337,152329,
61,8,30,face_435.png,0,"[""Eyes""]",NA,7144,159477,
61,9,50,face_285.png,0,"[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,17701,177180,
62,0,0,face_137.png,0,"[""Mouth""]",NA,44873,44874,
62,1,60,face_133.png,0,"[""Mouth""]",NA,91262,136138,
62,2,40,face_404.png,0,"[""Other""]",skin,24839,160977,
62,3,30,face_077.png,0,"[""Nose""]",NA,9261,170239,
62,4,60,face_162.png,0,"[""Eyes""]",NA,24118,194358,
62,5,70,face_039.png,0,"[""Mouth"",""Eyes""]",NA,48206,242564,
62,6,40,face_020.png,0,"[""Hair""]",NA,6255,248821,
62,7,0,face_313.png,0,"[""Eyes""]",NA,17890,266711,
62,8,0,face_041.png,0,[],NA,7447,274159,
62,9,0,face_388.png,0,[],NA,9156,283315,
63,0,70,face_355.png,0,"[""Mouth"",""Eyes""]",NA,15777,15781,
63,1,30,face_230.png,0,"[""Mouth"",""Other""]","eyebrows, age",46100,61888,
63,2,30,face_285.png,0,"[""Mouth"",""Eyes""]",NA,7014,68907,
63,3,50,face_103.png,0,"[""Mouth"",""Eyes""]",NA,5997,74908,
63,4,30,face_061.png,0,"[""Hair""]",NA,6219,81133,
63,5,60,face_239.png,0,"[""Eyes"",""Hair""]",NA,12808,93942,
63,6,80,face_270.png,0,"[""Mouth"",""Eyes""]",NA,9773,103720,
63,7,60,face_199.png,0,"[""Mouth"",""Eyes"",""Nose""]",NA,7244,110969,
63,8,30,face_473.png,0,"[""Eyes"",""Jaw""]",NA,15558,126531,
63,9,30,face_102.png,0,"[""Nose"",""Jaw""]",NA,9972,136507,
64,0,10,face_030.png,0,[],NA,12757,12761,
64,1,0,face_285.png,0,[],NA,4626,17391,
64,2,0,face_425.png,0,[],NA,3675,21069,
64,3,20,face_079.png,0,[],NA,5642,26715,
64,4,10,face_309.png,0,[],NA,4365,31085,
64,5,10,face_472.png,0,[],NA,4450,35536,
64,6,10,face_007.png,0,[],NA,3555,39094,
64,7,10,face_010.png,0,[],NA,3257,42354,
64,8,0,face_140.png,0,[],NA,5281,47637,
64,9,0,face_115.png,0,[],NA,2368,50009,
65,0,50,face_059.png,0,"[""Mouth"",""Eyes"",""Hair""]",NA,18536,18546,
65,1,40,face_039.png,0,"[""Eyes"",""Jaw""]",NA,17648,36200,
65,2,70,face_265.png,0,"[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,9527,45728,
65,3,60,face_309.png,0,"[""Mouth"",""Eyes"",""Hair""]",NA,11289,57020,
65,4,50,face_352.png,0,"[""Eyes"",""Hair""]",NA,11719,68743,
65,5,40,face_275.png,0,"[""Eyes"",""Nose""]",NA,12394,81140,
65,6,60,face_160.png,0,"[""Mouth"",""Eyes"",""Hair""]",NA,12769,93911,
65,7,60,face_180.png,0,"[""Eyes"",""Nose"",""Hair""]",NA,10611,104524,
65,8,70,face_387.png,0,"[""Eyes"",""Hair""]",NA,11923,116449,
65,9,50,face_422.png,0,"[""Eyes"",""Hair""]",NA,18464,134916,
66,0,30,face_013.png,0,"[""Eyes""]",NA,18607,18620,
66,1,20,face_160.png,0,"[""Other""]",Not attracted,20057,38684,
66,2,50,face_095.png,0,"[""Other""]",Nothing specific. Just looks intelligent,26155,64844,
66,3,40,face_220.png,0,"[""Nose""]",NA,9777,74625,
66,4,0,face_433.png,0,"[""Other""]",Not attracted,14316,88943,
66,5,50,face_140.png,0,"[""Eyes""]",NA,6587,95545,
66,6,40,face_146.png,0,"[""Mouth""]",NA,11214,106764,
66,7,0,face_062.png,0,[],NA,4071,110840,
66,8,70,face_061.png,0,"[""Mouth""]",NA,7990,118836,
66,9,20,face_200.png,0,[],NA,6420,125260,
67,0,50,face_178.png,0,"[""Mouth"",""Other""]",Cheeks,41749,41758,
67,1,60,face_092.png,0,"[""Eyes"",""Hair"",""Other""]",Eye lashes,22929,64692,
67,2,50,face_230.png,0,"[""Eyes""]",NA,15102,79799,
67,3,40,face_331.png,0,"[""Eyes""]",NA,15043,94846,
67,4,50,face_260.png,0,"[""Mouth""]",NA,20391,115243,
67,5,60,face_041.png,0,"[""Mouth"",""Nose"",""Jaw"",""Other""]",Cheeks,25455,140703,
67,6,70,face_285.png,0,"[""Mouth"",""Eyes"",""Hair""]",NA,15589,156296,
67,7,40,face_095.png,0,"[""Eyes"",""Nose""]",NA,26393,182694,
67,8,30,face_132.png,0,"[""Mouth"",""Eyes"",""Hair""]",NA,11466,194165,
67,9,40,face_059.png,0,"[""Nose""]",NA,16150,210318,
68,0,50,face_184.png,0,"[""Nose"",""Hair""]",NA,29079,29081,
68,1,30,face_001.png,0,"[""Eyes"",""Ears""]",NA,20915,50002,
68,2,60,face_155.png,0,"[""Mouth"",""Eyes"",""Hair"",""Other""]",Eyebrows,25638,75644,
68,3,50,face_265.png,0,"[""Mouth"",""Hair""]",NA,24233,99879,
68,4,30,face_059.png,0,"[""Mouth""]",NA,14570,114452,
68,5,60,face_102.png,0,"[""Eyes"",""Hair""]",NA,44846,159301,
68,6,30,face_241.png,0,"[""Eyes""]",NA,16274,175579,
68,7,40,face_425.png,0,"[""Mouth"",""Ears""]",NA,82329,270324,
68,8,50,face_200.png,0,"[""Mouth"",""Eyes"",""Ears""]",NA,21110,291440,
68,9,50,face_390.png,0,"[""Mouth"",""Nose"",""Ears"",""Hair""]",NA,26864,318309,
69,0,0,face_277.png,0,[],NA,11130,11135,
69,1,0,face_390.png,0,[],NA,3266,14404,
69,2,0,face_250.png,0,[],NA,3396,17804,
69,3,10,face_239.png,0,[],NA,3998,21806,
69,4,0,face_404.png,0,[],NA,3498,25309,
69,5,0,face_149.png,0,[],NA,2799,28111,
69,6,10,face_355.png,0,[],NA,4178,32293,
69,7,0,face_062.png,0,[],NA,2934,35231,
69,8,0,face_001.png,0,[],NA,4296,39532,
69,9,0,face_108.png,0,[],NA,3117,42652,
70,0,20,face_117.png,0,[],NA,15053,15063,
70,1,20,face_472.png,0,"[""Mouth""]",NA,7327,22393,
70,2,30,face_408.png,0,"[""Jaw""]",NA,12665,35062,
70,3,20,face_419.png,0,[],NA,5926,40992,
70,4,70,face_133.png,0,[],NA,6213,47209,
70,5,20,face_149.png,0,"[""Eyes"",""Jaw""]",NA,9699,56912,
70,6,20,face_315.png,0,"[""Other""]",Age,8013,64930,
70,7,30,face_001.png,0,[],NA,4525,69461,
